YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M
2023,8,13,0,16.76,15.28,16.02,11.66,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,90.81,0.04,93.26,4.66,120.44,6.87,119.71
2023,8,13,1,16.18,15.33,15.76,11.72,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.56,0.09,93.24,4.83,131.26,6.84,130.46
2023,8,13,2,15.93,15.26,15.6,11.66,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.69,0.14,93.24,4.82,135.46,6.61,134.57
2023,8,13,3,15.76,15.15,15.45,11.54,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.0,0.2,93.26,4.66,139.28,6.38,138.58
2023,8,13,4,15.58,14.97,15.27,11.41,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.0,0.21,93.31,4.56,141.26,6.57,140.74
2023,8,13,5,15.41,14.62,15.01,11.17,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.81,0.16,93.37,5.15,137.46,7.36,137.8
2023,8,13,6,15.23,14.44,14.83,10.99,7.12,4.08,0.41,0.09,89.25,1.65,1.73,0.22,0.0,0.0,94.88,0.14,93.46,5.31,138.16,7.54,138.15
2023,8,13,7,15.7,14.39,15.05,10.99,85.82,109.75,0.34,0.14,79.06,36.62,46.35,4.59,0.03,0.17,91.75,0.12,93.52,6.08,136.04,7.94,135.4
2023,8,13,8,16.99,14.24,15.62,10.86,237.89,305.08,0.45,0.15,66.52,104.95,133.27,13.05,0.23,1.2,83.69,0.13,93.57,6.8,132.11,8.5,130.49
2023,8,13,9,19.48,13.83,16.65,10.56,388.87,492.55,0.51,0.15,55.0,172.67,217.92,21.84,0.56,3.0,69.69,0.02,93.61,6.83,129.1,8.15,126.78
2023,8,13,10,21.9,13.52,17.71,10.38,492.26,643.52,0.53,0.16,45.34,223.12,287.23,28.88,0.91,5.15,58.88,0.02,93.59,6.53,127.57,7.61,124.46
2023,8,13,11,23.55,13.45,18.51,10.31,508.82,733.17,0.49,0.16,38.95,234.35,328.33,31.16,1.08,6.15,53.0,0.02,93.51,6.19,128.19,7.07,124.23
2023,8,13,12,24.81,13.44,19.13,10.31,516.38,761.15,0.49,0.16,37.53,238.9,342.48,32.21,1.13,6.33,49.12,0.02,93.43,6.01,133.84,6.69,129.36
2023,8,13,13,25.01,13.41,19.21,10.31,451.43,708.4,0.45,0.15,41.62,208.12,318.77,28.55,0.96,5.58,48.44,0.02,93.34,6.18,137.51,6.83,133.1
2023,8,13,14,24.0,13.34,18.67,10.25,396.73,590.02,0.46,0.15,49.85,179.95,265.23,24.24,0.71,3.95,51.25,0.02,93.32,6.53,143.76,7.27,140.15
2023,8,13,15,22.23,13.21,17.72,10.19,306.25,416.8,0.47,0.15,60.58,136.5,186.25,17.66,0.4,2.0,56.56,0.01,93.35,7.14,145.16,8.13,142.38
2023,8,13,16,19.48,12.95,16.22,10.01,157.54,213.27,0.4,0.15,72.68,69.05,93.2,8.77,0.12,0.58,65.81,0.01,93.4,7.59,143.79,9.01,141.83
2023,8,13,17,16.5,12.51,14.5,9.7,31.33,34.38,0.3,0.13,85.38,12.08,14.62,1.53,0.01,0.02,77.12,0.01,93.47,7.6,143.4,9.38,142.55
2023,8,13,18,14.83,12.08,13.46,9.4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,83.44,0.01,93.5,7.31,141.07,9.27,140.34
2023,8,13,19,14.32,11.87,13.09,9.28,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,85.12,0.01,93.53,6.88,136.79,8.83,136.08
2023,8,13,20,14.15,11.89,13.01,9.28,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,86.12,0.01,93.55,6.57,133.41,8.47,132.61
2023,8,13,21,14.0,12.05,13.03,9.4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,87.94,0.01,93.56,6.01,132.15,7.7,131.42
2023,8,13,22,13.93,12.23,13.08,9.52,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,89.31,0.01,93.54,5.72,129.8,7.48,128.21
2023,8,13,23,13.98,12.42,13.2,9.64,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,90.12,0.01,93.5,5.44,126.77,6.99,125.95
2023,8,14,0,13.87,12.6,13.24,9.77,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,91.88,0.0,93.47,4.65,130.98,6.19,130.08
2023,8,14,1,13.8,12.72,13.26,9.83,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.06,0.0,93.44,4.44,138.0,5.96,137.5
2023,8,14,2,13.79,12.79,13.29,9.89,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.5,0.01,93.39,4.56,137.85,6.2,136.74
2023,8,14,3,13.94,12.87,13.4,9.95,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.12,0.01,93.37,4.46,141.4,5.89,140.76
2023,8,14,4,14.08,12.95,13.51,10.01,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.81,0.01,93.38,4.35,137.33,5.79,136.81
2023,8,14,5,14.19,13.01,13.6,10.01,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.56,0.0,93.4,4.36,123.23,5.92,122.87
2023,8,14,6,14.23,13.09,13.66,10.07,6.37,4.48,0.34,0.09,89.2,1.5,1.92,0.21,0.0,0.0,92.69,0.0,93.42,4.42,112.53,6.01,111.73
2023,8,14,7,15.26,13.19,14.23,10.13,91.88,119.48,0.36,0.14,78.88,39.98,51.5,5.08,0.04,0.17,87.25,0.0,93.45,4.74,103.24,5.99,100.75
2023,8,14,8,18.06,13.49,15.78,10.31,247.35,324.77,0.46,0.15,66.31,111.23,144.98,13.91,0.25,1.25,74.5,0.0,93.48,4.35,86.19,5.17,82.19
2023,8,14,9,21.96,13.98,17.97,10.68,406.23,516.7,0.53,0.15,54.77,183.58,232.85,23.84,0.61,3.23,60.44,0.0,93.49,2.93,55.08,3.52,49.23
2023,8,14,10,25.09,14.16,19.62,10.8,541.16,662.92,0.58,0.15,45.06,247.38,299.55,32.05,0.99,5.62,50.56,0.0,93.46,1.89,359.29,2.48,358.92
2023,8,14,11,27.44,14.0,20.72,10.68,512.58,748.42,0.49,0.16,38.64,237.48,338.3,32.12,1.09,6.2,43.56,0.0,93.4,2.3,299.09,2.75,304.95
2023,8,14,12,28.73,13.76,21.25,10.56,489.18,774.95,0.46,0.15,37.23,229.38,351.7,31.55,1.1,6.08,39.81,0.0,93.31,2.74,267.72,3.07,272.63
2023,8,14,13,29.12,13.4,21.26,10.31,443.29,720.08,0.45,0.15,41.36,207.73,326.77,28.54,0.95,5.45,38.06,0.0,93.22,2.77,248.5,3.02,253.44
2023,8,14,14,29.01,13.01,21.01,10.07,404.27,599.9,0.47,0.15,49.66,183.85,272.2,25.05,0.72,4.0,37.31,0.0,93.15,2.79,230.11,2.97,235.06
2023,8,14,15,28.26,12.76,20.51,9.89,284.36,425.9,0.44,0.15,60.43,128.23,192.5,16.97,0.38,1.9,38.38,0.0,93.14,2.96,204.47,3.13,207.78
2023,8,14,16,26.74,12.85,19.8,9.95,139.3,219.67,0.35,0.14,72.56,61.38,97.42,8.09,0.1,0.52,42.19,0.0,93.16,3.7,176.01,4.26,176.42
2023,8,14,17,23.22,14.05,18.64,10.74,30.29,35.77,0.28,0.12,85.31,11.9,15.3,1.57,0.01,0.02,56.25,0.0,93.24,3.72,155.05,6.5,155.65
2023,8,14,18,20.4,14.21,17.31,10.86,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,67.44,0.0,93.33,5.57,141.67,7.96,141.81
2023,8,14,19,18.04,14.2,16.12,10.86,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,78.12,0.0,93.41,6.45,129.05,8.24,128.23
2023,8,14,20,16.71,14.12,15.42,10.8,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,84.56,0.0,93.47,6.11,122.51,7.82,121.64
2023,8,14,21,16.48,14.12,15.3,10.8,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,85.81,0.0,93.49,5.55,121.3,7.14,120.44
2023,8,14,22,16.48,14.16,15.32,10.8,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,93.48,5.06,121.75,6.5,120.82
2023,8,14,23,16.39,14.26,15.33,10.86,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,87.12,0.0,93.44,4.47,124.75,5.75,124.25
2023,8,15,0,16.24,14.35,15.3,10.93,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,93.4,4.03,125.94,5.28,125.43
2023,8,15,1,16.08,14.42,15.25,10.99,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,89.69,0.0,93.34,3.84,122.62,5.12,122.21
2023,8,15,2,15.83,14.44,15.14,11.05,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,91.31,0.0,93.28,3.42,118.38,4.95,118.14
2023,8,15,3,15.58,14.46,15.02,11.05,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.88,0.0,93.25,3.17,111.38,4.91,110.97
2023,8,15,4,15.44,14.47,14.95,11.05,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.75,0.0,93.24,3.19,105.06,4.97,104.65
2023,8,15,5,15.0,14.43,14.71,10.99,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.19,0.0,93.29,2.93,102.96,5.11,102.8
2023,8,15,6,15.12,14.39,14.76,10.99,6.9,4.55,0.34,0.1,89.14,1.85,1.92,0.25,0.0,0.0,95.25,0.0,93.34,3.49,102.01,5.17,100.89
2023,8,15,7,16.71,14.6,15.65,11.11,102.55,111.12,0.39,0.14,78.7,43.42,47.15,5.3,0.04,0.2,87.25,0.0,93.4,3.59,99.4,4.19,97.72
2023,8,15,8,20.27,15.08,17.67,11.47,281.59,310.23,0.52,0.16,66.1,123.12,136.58,14.58,0.25,1.25,71.94,0.0,93.43,2.65,84.24,2.98,77.42
2023,8,15,9,24.71,15.08,19.89,11.47,460.62,501.2,0.6,0.12,54.52,203.98,223.92,24.97,0.62,3.17,54.88,0.02,93.46,1.26,37.72,1.61,31.3
2023,8,15,10,26.94,14.61,20.77,11.11,551.4,648.92,0.59,0.13,44.79,249.75,291.17,31.95,0.98,5.5,46.69,0.02,93.44,0.61,316.04,0.83,326.91
2023,8,15,11,28.3,14.26,21.28,10.86,619.24,739.75,0.59,0.13,38.33,281.23,332.8,36.73,1.23,6.95,42.19,0.03,93.38,1.17,268.09,1.26,274.97
2023,8,15,12,29.11,13.91,21.51,10.62,663.51,763.6,0.62,0.14,36.93,301.27,344.4,39.41,1.35,7.42,39.31,0.03,93.3,1.47,271.83,1.61,274.74
2023,8,15,13,29.04,13.52,21.28,10.38,660.34,711.12,0.66,0.15,41.11,299.35,320.75,38.51,1.24,6.98,38.5,0.03,93.23,1.87,272.64,2.07,273.9
2023,8,15,14,28.38,13.31,20.85,10.25,505.52,590.88,0.59,0.13,49.46,227.33,265.98,28.89,0.81,4.45,39.5,0.02,93.17,1.92,276.06,2.16,277.05
2023,8,15,15,27.72,13.29,20.51,10.25,359.38,417.38,0.55,0.16,60.28,158.48,186.45,19.52,0.41,2.1,40.94,0.02,93.15,1.71,276.54,1.96,278.03
2023,8,15,16,26.24,14.62,20.44,11.23,184.53,212.45,0.46,0.09,72.45,79.08,92.9,9.44,0.12,0.58,48.88,0.01,93.17,1.03,271.74,1.44,271.87
2023,8,15,17,24.94,16.3,20.62,12.51,34.52,34.9,0.31,0.13,85.23,13.52,14.88,1.7,0.01,0.02,58.75,0.01,93.21,0.45,239.89,0.68,231.55
2023,8,15,18,23.65,16.26,19.95,12.45,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,63.31,0.01,93.27,1.07,147.46,1.8,149.21
2023,8,15,19,21.87,17.01,19.44,13.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,73.81,0.01,93.34,1.86,133.64,3.51,134.19
2023,8,15,20,20.94,16.48,18.7,12.57,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,75.5,0.0,93.4,2.22,122.63,4.6,123.02
2023,8,15,21,20.12,16.26,18.19,12.39,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,78.31,0.0,93.42,3.0,114.16,5.3,114.37
2023,8,15,22,19.19,16.34,17.77,12.45,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,83.38,0.0,93.43,3.6,107.57,5.48,106.73
2023,8,15,23,18.26,16.41,17.34,12.51,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,88.75,0.0,93.41,3.48,106.44,5.42,106.14
2023,8,16,0,17.92,16.42,17.17,12.51,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,90.75,0.0,93.39,3.81,105.23,5.58,104.85
2023,8,16,1,17.66,16.39,17.02,12.51,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.06,0.0,93.34,3.82,101.45,5.54,101.14
2023,8,16,2,17.43,16.3,16.87,12.45,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.88,0.0,93.31,3.41,97.37,5.3,96.94
2023,8,16,3,17.01,16.1,16.55,12.27,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.25,0.0,93.3,2.91,92.31,5.38,91.58
2023,8,16,4,16.5,15.76,16.13,12.02,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.25,0.0,93.29,2.67,85.97,5.64,85.47
2023,8,16,5,16.17,15.38,15.77,11.72,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.88,0.0,93.33,2.64,80.79,5.77,80.33
2023,8,16,6,16.03,15.08,15.55,11.47,6.39,4.7,0.3,0.1,89.08,1.65,1.98,0.23,0.0,0.0,93.94,0.0,93.4,2.58,70.74,5.66,70.49
2023,8,16,7,18.43,15.15,16.79,11.54,90.94,104.98,0.34,0.15,78.52,38.2,44.3,4.73,0.03,0.15,81.12,0.0,93.46,3.72,61.5,4.69,60.36
2023,8,16,8,21.82,15.3,18.55,11.6,238.15,294.98,0.44,0.05,65.89,104.02,128.77,12.74,0.22,1.08,66.31,0.0,93.5,4.17,39.83,5.23,37.9
2023,8,16,9,24.77,14.88,19.83,11.29,414.38,489.6,0.53,0.09,54.28,185.58,218.33,23.23,0.56,2.9,54.06,0.01,93.55,3.78,13.98,4.48,13.92
2023,8,16,10,25.93,14.44,20.18,10.99,562.52,646.67,0.59,0.12,44.5,255.0,291.3,32.55,0.97,5.25,49.06,0.01,93.56,3.15,355.17,3.68,356.96
2023,8,16,11,25.73,14.24,19.98,10.86,582.51,741.05,0.55,0.14,38.02,267.55,335.38,35.34,1.16,6.35,48.94,0.02,93.54,2.73,342.19,3.17,345.31
2023,8,16,12,25.8,14.15,19.97,10.8,608.08,779.45,0.57,0.16,36.62,282.67,355.5,38.23,1.3,7.05,48.5,0.02,93.49,2.18,339.68,2.52,343.98
2023,8,16,13,26.5,14.21,20.35,10.86,570.47,725.15,0.57,0.15,40.85,263.0,331.0,35.09,1.12,6.2,46.69,0.02,93.42,1.67,345.05,1.96,350.84
2023,8,16,14,26.87,14.17,20.51,10.8,467.56,605.15,0.54,0.14,49.27,214.38,276.2,28.22,0.78,4.12,45.62,0.02,93.34,1.34,355.32,1.67,2.14
2023,8,16,15,26.43,14.01,20.22,10.74,333.98,430.62,0.51,0.13,60.13,150.83,196.12,18.83,0.39,1.92,46.38,0.01,93.3,1.23,11.31,1.57,15.55
2023,8,16,16,25.33,14.3,19.82,10.93,174.41,225.08,0.43,0.12,72.34,76.23,100.85,9.24,0.11,0.55,50.31,0.01,93.3,1.09,24.0,1.4,25.71
2023,8,16,17,23.74,16.62,20.18,12.7,34.29,38.0,0.3,0.13,85.16,13.55,16.38,1.73,0.01,0.02,64.44,0.0,93.34,0.75,40.34,1.15,39.51
2023,8,16,18,22.83,16.27,19.55,12.39,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,66.44,0.0,93.37,0.84,67.71,1.22,67.38
2023,8,16,19,22.03,16.12,19.07,12.27,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,69.06,0.0,93.39,1.22,84.47,1.8,84.26
2023,8,16,20,21.08,15.99,18.54,12.21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,72.62,0.0,93.4,1.56,88.0,2.39,87.38
2023,8,16,21,19.99,15.63,17.81,11.9,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,75.88,0.0,93.4,1.85,81.25,2.9,80.84
2023,8,16,22,19.12,15.51,17.32,11.78,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,79.44,0.0,93.39,2.06,70.74,3.39,70.31
2023,8,16,23,18.73,15.55,17.14,11.84,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,81.62,0.0,93.37,2.13,65.31,3.84,65.62
2023,8,17,0,18.39,15.42,16.9,11.72,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,82.69,0.0,93.33,2.14,63.81,4.01,63.98
2023,8,17,1,17.97,15.22,16.59,11.6,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,83.75,0.0,93.28,2.17,59.92,4.16,60.07
2023,8,17,2,17.66,15.01,16.33,11.47,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,84.31,0.0,93.23,2.21,55.64,4.42,55.8
2023,8,17,3,16.96,14.59,15.78,11.17,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,85.81,0.0,93.19,2.4,46.32,5.0,46.33
2023,8,17,4,16.25,14.17,15.21,10.86,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,87.38,0.0,93.2,2.57,37.6,5.72,37.4
2023,8,17,5,15.9,13.83,14.87,10.62,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,87.38,0.0,93.23,2.77,32.93,6.25,32.8
2023,8,17,6,15.65,13.57,14.62,10.44,7.68,5.5,0.34,0.1,89.01,2.25,2.4,0.3,0.0,0.0,87.25,0.0,93.29,2.84,29.18,6.15,29.01
2023,8,17,7,18.04,13.63,15.83,10.44,132.12,127.9,0.49,0.16,78.33,55.17,55.7,6.08,0.04,0.2,75.38,0.0,93.34,3.87,24.55,4.96,23.86
2023,8,17,8,21.71,13.59,17.65,10.44,339.24,335.45,0.62,0.13,65.68,149.73,150.7,17.05,0.27,1.33,59.88,0.0,93.39,4.93,7.55,6.3,6.62
2023,8,17,9,24.86,13.05,18.96,10.07,534.62,530.12,0.69,0.15,54.03,240.17,239.67,29.24,0.69,3.42,47.75,0.0,93.41,4.82,354.7,5.75,355.4
2023,8,17,10,26.92,12.85,19.88,9.95,681.44,678.85,0.72,0.16,44.22,309.35,307.8,39.23,1.13,5.85,41.69,0.0,93.39,4.31,346.47,5.08,348.19
2023,8,17,11,28.21,12.58,20.4,9.77,764.59,766.58,0.73,0.17,37.7,349.75,347.65,45.29,1.45,7.7,38.0,0.0,93.31,3.98,341.35,4.69,343.86
2023,8,17,12,28.69,12.17,20.44,9.52,783.84,809.25,0.73,0.16,36.32,362.58,371.12,48.4,1.61,8.62,36.0,0.0,93.21,3.74,339.44,4.43,342.24
2023,8,17,13,28.9,11.9,20.4,9.34,668.86,754.73,0.66,0.16,40.59,309.88,346.48,41.36,1.31,7.05,34.94,0.0,93.09,3.54,338.64,4.22,341.33
2023,8,17,14,29.06,11.68,20.37,9.22,513.05,634.4,0.59,0.16,49.07,234.17,291.8,30.57,0.84,4.3,34.06,0.0,92.99,3.39,340.48,4.06,342.4
2023,8,17,15,28.12,11.62,19.87,9.22,402.29,458.98,0.6,0.16,59.98,183.77,211.23,22.95,0.47,2.3,35.88,0.0,92.94,3.19,344.67,3.89,345.68
2023,8,17,16,26.99,11.92,19.45,9.4,223.67,248.27,0.55,0.16,72.23,98.8,113.05,11.16,0.12,0.62,39.12,0.0,92.92,2.85,351.49,3.66,351.9
2023,8,17,17,24.03,15.46,19.75,11.9,45.83,45.4,0.41,0.16,85.09,17.98,19.38,2.05,0.01,0.02,58.88,0.0,92.93,1.79,4.26,3.35,3.88
2023,8,17,18,22.03,15.48,18.76,11.84,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,66.31,0.0,92.96,2.1,22.08,3.59,21.87
2023,8,17,19,20.92,14.92,17.92,11.41,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,92.98,2.43,33.74,4.6,33.58
2023,8,17,20,19.83,14.26,17.05,10.93,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,70.12,0.0,93.0,2.74,36.77,5.91,36.4
2023,8,17,21,19.19,13.87,16.53,10.68,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,71.19,0.0,93.01,2.94,36.69,6.67,36.67
2023,8,17,22,18.67,13.58,16.12,10.44,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,72.19,0.0,93.02,3.02,35.21,6.76,35.16
2023,8,17,23,18.08,13.33,15.7,10.25,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,73.62,0.0,93.02,2.95,32.13,6.6,32.03
2023,8,18,0,17.55,13.08,15.32,10.13,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,74.94,0.0,92.99,2.91,28.91,6.5,28.87
2023,8,18,1,17.04,12.89,14.96,10.01,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,76.38,0.0,92.94,2.91,25.81,6.5,25.64
2023,8,18,2,16.57,12.69,14.63,9.89,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,77.75,0.0,92.9,2.92,22.66,6.55,22.37
2023,8,18,3,16.15,12.51,14.33,9.77,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,78.88,0.0,92.86,2.97,19.87,6.65,19.5
2023,8,18,4,15.76,12.36,14.05,9.64,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,80.06,0.0,92.84,2.99,17.2,6.64,16.83
2023,8,18,5,15.33,12.24,13.79,9.58,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,81.62,0.0,92.86,2.98,15.35,6.59,14.84
2023,8,18,6,15.17,12.18,13.67,9.52,9.33,6.9,0.38,0.12,88.94,2.88,2.9,0.36,0.0,0.0,82.12,0.0,92.9,3.02,14.54,6.53,14.05
2023,8,18,7,17.91,12.14,15.02,9.52,155.55,150.98,0.57,0.17,78.13,66.27,66.7,6.85,0.05,0.23,68.81,0.0,92.96,4.2,13.13,5.31,12.15
2023,8,18,8,21.69,11.85,16.76,9.34,375.84,369.92,0.68,0.16,65.46,167.42,167.4,19.16,0.31,1.55,53.44,0.0,92.99,4.8,356.08,6.26,352.54
2023,8,18,9,25.37,11.39,18.37,9.03,571.65,566.62,0.73,0.15,53.78,257.67,256.48,31.96,0.77,3.88,41.56,0.0,93.0,6.44,336.64,8.0,335.86
2023,8,18,10,27.56,11.32,19.44,9.03,718.14,715.45,0.75,0.16,43.92,325.38,323.02,42.03,1.25,6.52,36.31,0.0,92.95,6.68,329.57,8.15,329.36
2023,8,18,11,29.12,11.02,20.07,8.85,798.78,800.85,0.76,0.17,37.38,363.85,361.27,47.9,1.58,8.45,32.5,0.0,92.85,6.71,325.87,8.18,325.85
2023,8,18,12,30.22,10.55,20.38,8.61,786.68,827.25,0.73,0.15,36.01,359.7,375.15,48.37,1.65,8.88,29.56,0.0,92.72,6.67,323.24,8.12,323.25
2023,8,18,13,30.81,10.16,20.48,8.36,621.95,770.73,0.62,0.15,40.34,285.58,349.92,39.06,1.28,7.1,27.88,0.0,92.6,6.43,320.67,7.83,320.71
2023,8,18,14,30.83,9.83,20.33,8.18,501.03,648.2,0.57,0.15,48.88,225.95,294.95,29.61,0.83,4.33,27.25,0.0,92.49,6.07,319.54,7.43,319.65
2023,8,18,15,30.33,9.55,19.94,8.06,393.43,470.45,0.59,0.15,59.84,178.12,214.58,22.32,0.47,2.3,27.44,0.0,92.42,5.68,319.63,7.07,319.71
2023,8,18,16,29.12,9.69,19.41,8.12,211.6,256.62,0.52,0.15,72.12,92.85,116.35,10.66,0.12,0.62,29.75,0.0,92.42,4.92,318.87,6.58,318.95
2023,8,18,17,24.75,12.51,18.63,9.83,44.87,48.55,0.39,0.15,85.02,17.83,20.6,2.12,0.01,0.05,46.5,0.0,92.45,2.85,319.67,6.03,319.41
2023,8,18,18,22.28,13.13,17.71,10.19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,56.06,0.0,92.48,2.98,324.93,6.03,324.64
2023,8,18,19,21.81,12.99,17.4,10.13,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,57.19,0.0,92.51,2.98,332.02,6.45,331.51
2023,8,18,20,21.37,12.78,17.08,9.95,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,57.88,0.0,92.53,3.11,337.24,7.21,336.38
2023,8,18,21,21.11,12.62,16.87,9.89,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,58.19,0.0,92.53,3.42,341.07,7.84,339.78
2023,8,18,22,20.6,12.5,16.55,9.77,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,59.62,0.0,92.52,3.8,343.88,8.33,342.42
2023,8,18,23,19.84,12.15,15.99,9.58,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,92.49,4.25,347.24,8.95,345.44
2023,8,19,0,19.4,11.69,15.55,9.28,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,60.88,0.0,92.47,4.71,348.9,9.32,346.77
