YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_UV_INDEX,CLRSKY_SFC_SW_DWN,ALLSKY_KT
2023,7,10,22,0.0,-999.0,90.0,0.0,0.0,0.0,18.63,15.83,17.23,12.1,83.62,0.42,93.02,2.46,346.1,4.31,345.1,0.0,0.0,-999.0
2023,7,10,23,0.0,-999.0,90.0,0.0,0.0,0.0,17.9,15.45,16.68,11.8,85.41,0.07,93.04,2.58,344.7,4.56,343.7,0.0,0.0,-999.0
2023,7,11,0,0.0,-999.0,90.0,0.0,0.0,0.0,17.33,15.1,16.21,11.54,86.61,0.0,93.05,2.58,343.1,4.58,341.8,0.0,0.0,-999.0
2023,7,11,1,0.0,-999.0,90.0,0.0,0.0,0.0,16.73,14.76,15.74,11.29,88.03,0.0,93.05,2.59,342.7,4.62,341.2,0.0,0.0,-999.0
2023,7,11,2,0.0,-999.0,90.0,0.0,0.0,0.0,16.35,14.55,15.45,11.13,88.95,0.02,93.08,2.48,335.5,4.44,334.1,0.0,0.0,-999.0
2023,7,11,3,0.0,-999.0,90.0,0.0,0.0,0.0,15.86,14.26,15.06,10.92,90.06,0.07,93.09,2.44,333.4,4.39,332.0,0.0,0.0,-999.0
2023,7,11,4,0.0,-999.0,90.0,0.0,0.0,0.0,15.37,14.08,14.73,10.79,91.8,0.39,93.06,2.45,339.2,4.65,337.6,0.0,0.0,-999.0
2023,7,11,5,0.0,-999.0,90.0,0.0,0.0,0.0,15.31,14.09,14.7,10.81,92.29,0.36,93.02,2.45,346.3,4.86,345.1,0.0,0.0,-999.0
2023,7,11,6,0.0,-999.0,90.0,0.0,0.0,0.0,14.86,13.83,14.35,10.63,93.43,0.64,93.02,2.42,355.7,4.74,354.8,0.0,0.0,-999.0
2023,7,11,7,0.0,-999.0,90.0,0.0,0.0,0.0,14.28,13.53,13.91,10.42,95.11,0.04,93.03,2.45,5.4,4.69,4.2,0.0,0.0,-999.0
2023,7,11,8,0.0,-999.0,90.0,0.0,0.0,0.0,13.85,13.17,13.51,10.17,95.49,0.09,93.06,2.53,11.4,4.78,10.7,0.0,0.0,-999.0
2023,7,11,9,0.0,-999.0,90.0,0.0,0.0,0.0,13.7,12.89,13.3,9.98,94.67,0.21,93.09,2.63,15.5,4.99,14.9,0.0,0.0,-999.0
2023,7,11,10,62.72,0.16,82.55,30.45,3.28,0.01,16.16,13.94,15.05,10.7,86.61,0.14,93.12,2.53,16.8,5.18,16.4,0.08,72.93,0.37
2023,7,11,11,238.02,0.13,70.81,114.04,11.65,0.14,19.23,14.44,16.83,11.04,73.65,0.0,93.16,2.96,15.9,3.6,15.1,0.7,258.92,0.55
2023,7,11,12,417.3,0.13,60.23,196.33,22.18,0.43,22.69,14.47,18.58,11.06,59.67,0.0,93.21,2.25,352.8,2.87,346.3,2.1,439.48,0.64
2023,7,11,13,542.1,0.14,51.62,259.64,30.52,0.76,25.7,13.84,19.77,10.61,47.8,0.0,93.19,3.59,318.8,4.63,316.8,3.85,579.38,0.66
2023,7,11,14,636.75,0.14,46.13,296.85,36.51,1.02,26.74,13.82,20.28,10.61,44.92,0.0,93.14,4.46,308.4,5.6,307.7,5.25,661.67,0.7
2023,7,11,15,680.33,0.15,44.91,313.38,39.9,1.14,27.21,13.81,20.51,10.61,43.66,0.0,93.06,4.65,303.6,5.79,303.2,5.93,693.38,0.73
2023,7,11,16,629.03,0.15,48.3,290.98,36.45,0.98,27.35,13.68,20.51,10.53,42.94,0.0,92.97,4.46,300.5,5.54,300.5,5.0,643.1,0.72
2023,7,11,17,503.1,0.15,55.44,240.43,28.25,0.64,27.05,13.42,20.23,10.36,42.96,0.0,92.88,4.01,299.8,5.02,300.1,3.17,530.72,0.67
2023,7,11,18,333.12,0.15,65.12,166.28,17.73,0.29,26.35,13.22,19.78,10.23,44.18,0.0,92.83,3.37,301.3,4.33,302.0,1.42,367.77,0.6
2023,7,11,19,151.55,0.17,76.36,77.73,7.26,0.06,24.58,15.6,20.09,12.01,57.55,0.0,92.82,1.94,304.5,3.41,304.7,0.28,175.43,0.49
2023,7,11,20,15.82,0.16,87.63,7.16,0.81,0.0,22.6,15.18,18.89,11.66,62.99,0.0,92.85,1.34,302.5,2.07,302.4,0.03,17.27,0.29
2023,7,11,21,0.0,-999.0,90.0,0.0,0.0,0.0,22.95,13.23,18.09,10.24,54.23,0.0,92.89,0.52,282.2,0.75,283.9,0.0,0.0,-999.0
2023,7,11,22,0.0,-999.0,90.0,0.0,0.0,0.0,22.29,13.07,17.68,10.17,56.08,0.0,92.93,0.66,143.7,0.78,144.9,0.0,0.0,-999.0
2023,7,11,23,0.0,-999.0,90.0,0.0,0.0,0.0,20.48,14.21,17.35,10.9,67.15,0.0,92.95,1.43,115.3,1.96,115.0,0.0,0.0,-999.0
2023,7,12,0,0.0,-999.0,90.0,0.0,0.0,0.0,19.09,14.58,16.84,11.17,74.99,0.0,92.94,1.97,92.0,2.96,90.8,0.0,0.0,-999.0
2023,7,12,1,0.0,-999.0,90.0,0.0,0.0,0.0,17.75,14.34,16.05,11.0,80.3,0.0,92.91,2.37,69.3,3.95,67.7,0.0,0.0,-999.0
2023,7,12,2,0.0,-999.0,90.0,0.0,0.0,0.0,16.58,13.63,15.11,10.5,82.53,0.0,92.87,2.63,49.8,4.68,48.2,0.0,0.0,-999.0
2023,7,12,3,0.0,-999.0,90.0,0.0,0.0,0.0,15.75,13.06,14.4,10.12,83.87,0.0,92.85,2.76,33.5,5.13,32.3,0.0,0.0,-999.0
2023,7,12,4,0.0,-999.0,90.0,0.0,0.0,0.0,15.16,12.68,13.92,9.87,84.96,0.0,92.83,2.81,21.1,5.38,20.0,0.0,0.0,-999.0
2023,7,12,5,0.0,-999.0,90.0,0.0,0.0,0.0,14.68,12.46,13.57,9.73,86.38,0.0,92.82,2.79,12.4,5.53,11.4,0.0,0.0,-999.0
2023,7,12,6,0.0,-999.0,90.0,0.0,0.0,0.0,14.22,12.26,13.24,9.6,87.79,0.0,92.8,2.73,7.4,5.58,6.4,0.0,0.0,-999.0
2023,7,12,7,0.0,-999.0,90.0,0.0,0.0,0.0,13.68,12.02,12.85,9.45,89.5,0.0,92.79,2.71,5.7,5.59,4.5,0.0,0.0,-999.0
2023,7,12,8,0.0,-999.0,90.0,0.0,0.0,0.0,13.49,11.93,12.71,9.4,90.15,0.0,92.8,2.65,6.7,5.63,5.6,0.0,0.0,-999.0
2023,7,12,9,0.0,-999.0,90.0,0.0,0.0,0.0,13.31,11.74,12.52,9.28,90.08,0.0,92.83,2.67,10.6,5.75,9.8,0.0,0.0,-999.0
2023,7,12,10,77.03,0.19,82.51,32.65,3.51,0.02,15.52,12.05,13.79,9.47,79.7,0.0,92.87,2.95,14.5,5.53,13.3,0.08,77.97,0.45
2023,7,12,11,249.88,0.14,70.76,119.57,12.24,0.16,18.6,12.0,15.3,9.43,65.31,0.0,92.89,3.43,14.4,4.11,12.7,0.77,270.98,0.58
2023,7,12,12,411.42,0.14,60.15,202.45,22.11,0.45,22.15,12.35,17.25,9.65,53.68,0.0,92.9,3.36,4.9,4.2,3.1,2.22,454.45,0.63
2023,7,12,13,560.22,0.14,51.52,265.65,31.73,0.82,25.41,11.4,18.4,9.07,41.46,0.0,92.87,4.54,350.4,5.81,349.6,4.22,596.8,0.68
2023,7,12,14,627.65,0.14,46.01,302.68,36.42,1.07,27.26,10.56,18.91,8.58,35.14,0.0,92.78,6.14,337.2,7.98,337.3,5.62,681.3,0.69
2023,7,12,15,647.42,0.15,44.78,317.68,38.25,1.16,27.98,10.49,19.23,8.55,33.54,0.01,92.68,7.18,329.7,9.34,330.4,6.22,712.5,0.69
2023,7,12,16,547.2,0.15,48.16,294.8,32.61,0.94,27.79,10.71,19.25,8.68,34.39,0.14,92.57,7.77,326.8,10.21,327.4,5.0,662.4,0.62
2023,7,12,17,393.85,0.14,55.32,243.73,23.51,0.59,26.92,11.18,19.05,8.97,37.35,0.48,92.49,7.58,325.7,10.25,325.9,3.05,548.7,0.53
2023,7,12,18,267.2,0.14,65.01,169.18,15.39,0.28,26.24,11.97,19.1,9.45,40.93,0.36,92.45,6.92,325.4,9.65,325.3,1.4,382.7,0.48
2023,7,12,19,145.3,0.16,76.26,80.07,7.54,0.07,24.43,13.07,18.75,10.18,49.07,0.04,92.43,5.22,325.7,8.74,325.2,0.35,185.3,0.46
2023,7,12,20,18.3,0.16,87.57,7.6,0.91,0.01,21.74,13.79,17.76,10.66,60.46,0.01,92.45,4.15,327.3,8.84,326.6,0.03,18.95,0.33
2023,7,12,21,0.0,-999.0,90.0,0.0,0.0,0.0,20.66,13.89,17.27,10.73,65.05,0.04,92.48,4.21,328.5,9.05,327.6,0.0,0.0,-999.0
2023,7,12,22,0.0,-999.0,90.0,0.0,0.0,0.0,20.25,13.75,17.0,10.63,66.12,0.31,92.51,4.68,329.4,9.52,328.3,0.0,0.0,-999.0
2023,7,12,23,0.0,-999.0,90.0,0.0,0.0,0.0,20.29,13.37,16.83,10.37,64.36,0.13,92.52,5.93,330.1,10.45,328.7,0.0,0.0,-999.0
2023,7,13,0,0.0,-999.0,90.0,0.0,0.0,0.0,19.81,12.77,16.29,9.97,63.73,0.0,92.49,6.88,331.0,11.31,329.5,0.0,0.0,-999.0
2023,7,13,1,0.0,-999.0,90.0,0.0,0.0,0.0,19.09,12.15,15.62,9.58,64.03,0.0,92.44,7.41,330.6,11.8,329.2,0.0,0.0,-999.0
2023,7,13,2,0.0,-999.0,90.0,0.0,0.0,0.0,18.57,11.6,15.08,9.23,63.72,0.0,92.41,7.55,329.0,11.82,327.5,0.0,0.0,-999.0
2023,7,13,3,0.0,-999.0,90.0,0.0,0.0,0.0,17.69,11.44,14.57,9.13,66.61,0.0,92.39,6.9,330.6,10.84,329.5,0.0,0.0,-999.0
2023,7,13,4,0.0,-999.0,90.0,0.0,0.0,0.0,16.99,11.38,14.18,9.1,69.38,0.0,92.38,6.65,335.9,10.37,336.3,0.0,0.0,-999.0
2023,7,13,5,0.0,-999.0,90.0,0.0,0.0,0.0,16.63,11.32,13.98,9.07,70.74,0.0,92.35,6.95,335.8,10.62,335.1,0.0,0.0,-999.0
2023,7,13,6,0.0,-999.0,90.0,0.0,0.0,0.0,16.56,11.35,13.95,9.09,71.19,0.01,92.33,6.79,333.7,10.06,333.4,0.0,0.0,-999.0
2023,7,13,7,0.0,-999.0,90.0,0.0,0.0,0.0,16.19,11.42,13.8,9.14,73.29,0.0,92.33,6.38,336.5,9.37,335.8,0.0,0.0,-999.0
2023,7,13,8,0.0,-999.0,90.0,0.0,0.0,0.0,16.26,11.32,13.79,9.07,72.41,0.01,92.34,6.68,337.5,10.46,334.6,0.0,0.0,-999.0
2023,7,13,9,0.0,-999.0,90.0,0.0,0.0,0.0,16.09,11.4,13.75,9.11,73.54,0.0,92.36,6.96,337.0,10.41,334.8,0.0,0.0,-999.0
2023,7,13,10,78.45,0.17,82.47,32.33,3.52,0.02,16.66,11.76,14.21,9.33,72.66,0.0,92.41,7.43,336.5,10.06,334.1,0.08,78.8,0.45
2023,7,13,11,266.23,0.13,70.7,117.62,12.67,0.17,19.04,12.12,15.58,9.55,64.04,0.1,92.46,7.97,329.5,10.23,326.4,0.85,272.75,0.61
2023,7,13,12,449.6,0.14,60.07,200.72,23.47,0.49,21.68,12.23,16.95,9.62,54.84,0.0,92.52,9.4,313.2,12.16,311.1,2.45,460.27,0.68
2023,7,13,13,587.85,0.14,51.42,264.4,32.27,0.86,23.48,12.52,18.0,9.8,50.09,0.01,92.55,10.54,302.6,13.6,301.6,4.45,605.2,0.72
2023,7,13,14,669.8,0.14,45.88,301.56,37.6,1.13,24.46,13.43,18.95,10.41,50.13,0.02,92.52,10.92,298.6,14.09,298.0,5.95,690.47,0.73
2023,7,13,15,720.58,0.14,44.63,320.47,41.45,1.28,24.89,14.34,19.62,11.05,51.82,0.0,92.47,11.01,296.1,14.2,295.7,6.8,728.47,0.77
2023,7,13,16,658.97,0.14,48.02,299.2,37.71,1.1,25.21,13.75,19.48,10.64,48.93,0.0,92.4,10.67,295.0,13.77,294.5,5.8,680.95,0.75
2023,7,13,17,534.58,0.14,55.19,249.9,29.79,0.75,25.13,11.54,18.33,9.23,42.66,0.0,92.35,10.01,293.5,13.03,293.4,3.83,570.58,0.71
2023,7,13,18,375.52,0.15,64.89,176.57,19.57,0.36,24.45,8.02,16.24,7.32,35.27,0.0,92.35,8.98,292.5,11.94,292.7,1.8,406.55,0.67
2023,7,13,19,161.85,0.15,76.17,86.45,8.11,0.08,22.63,5.5,14.07,6.13,33.0,0.0,92.39,6.91,290.8,10.26,290.9,0.4,202.07,0.51
2023,7,13,20,11.98,0.14,87.52,8.55,0.69,0.0,18.29,5.59,11.94,6.14,43.26,0.0,92.49,4.62,286.6,9.64,286.4,0.03,22.27,0.21
2023,7,13,21,0.0,-999.0,90.0,0.0,0.0,0.0,17.12,5.22,11.17,5.97,45.34,0.0,92.6,4.66,280.5,9.31,280.3,0.0,0.0,-999.0
2023,7,13,22,0.0,-999.0,90.0,0.0,0.0,0.0,16.02,5.57,10.8,6.1,49.75,0.0,92.74,4.13,275.1,8.2,274.6,0.0,0.0,-999.0
2023,7,13,23,0.0,-999.0,90.0,0.0,0.0,0.0,14.7,6.72,10.71,6.61,58.69,0.0,92.78,3.16,277.8,7.06,277.2,0.0,0.0,-999.0
2023,7,14,0,0.0,-999.0,90.0,0.0,0.0,0.0,14.45,6.96,10.71,6.71,60.59,0.0,92.85,3.4,279.7,7.15,278.6,0.0,0.0,-999.0
2023,7,14,1,0.0,-999.0,90.0,0.0,0.0,0.0,13.99,7.53,10.76,6.98,64.94,0.0,92.87,3.32,289.7,6.94,288.4,0.0,0.0,-999.0
2023,7,14,2,0.0,-999.0,90.0,0.0,0.0,0.0,13.82,7.79,10.8,7.1,66.81,0.0,92.9,3.97,289.6,7.44,287.5,0.0,0.0,-999.0
2023,7,14,3,0.0,-999.0,90.0,0.0,0.0,0.0,13.55,8.38,10.96,7.4,70.84,0.0,92.88,3.7,283.3,6.9,281.0,0.0,0.0,-999.0
2023,7,14,4,0.0,-999.0,90.0,0.0,0.0,0.0,13.23,8.7,10.96,7.56,73.88,0.0,92.87,3.88,266.9,6.72,265.5,0.0,0.0,-999.0
2023,7,14,5,0.0,-999.0,90.0,0.0,0.0,0.0,12.7,8.97,10.83,7.7,77.88,0.0,92.85,3.4,266.0,5.87,264.7,0.0,0.0,-999.0
2023,7,14,6,0.0,-999.0,90.0,0.0,0.0,0.0,11.06,9.19,10.12,7.82,88.15,0.0,92.87,2.35,272.4,5.06,271.4,0.0,0.0,-999.0
2023,7,14,7,0.0,-999.0,90.0,0.0,0.0,0.0,9.43,9.05,9.24,7.73,97.21,0.07,92.9,2.18,266.8,4.66,266.4,0.0,0.0,-999.0
2023,7,14,8,0.0,-999.0,90.0,0.0,0.0,0.0,8.48,9.09,8.79,7.75,100.0,0.39,92.97,2.14,252.9,4.43,252.7,0.0,0.0,-999.0
2023,7,14,9,0.0,-999.0,90.0,0.0,0.0,0.0,8.35,9.0,8.67,7.7,100.0,0.62,93.05,1.87,237.2,3.79,236.9,0.0,0.0,-999.0
2023,7,14,10,87.43,0.18,82.42,36.3,3.75,0.02,10.01,8.89,9.45,7.64,92.65,0.26,93.14,2.74,210.0,3.73,209.2,0.08,88.55,0.5
2023,7,14,11,293.0,0.16,70.63,126.88,13.81,0.19,12.12,7.57,9.85,6.98,73.67,0.01,93.23,3.46,188.3,4.2,187.9,0.93,294.85,0.67
2023,7,14,12,489.33,0.17,59.98,211.42,25.5,0.54,14.44,5.63,10.04,6.1,55.41,0.0,93.3,3.18,179.5,3.71,179.7,2.65,489.75,0.74
2023,7,14,13,635.45,0.16,51.3,276.18,35.0,0.94,16.48,3.93,10.2,5.41,43.14,0.0,93.32,2.89,179.8,3.3,180.2,4.82,636.22,0.77
2023,7,14,14,722.53,0.16,45.74,314.15,40.81,1.23,18.02,2.83,10.43,5.01,36.23,0.0,93.27,2.74,179.0,3.08,178.7,6.45,722.83,0.79
2023,7,14,15,744.1,0.15,44.48,323.83,42.35,1.31,19.07,2.17,10.62,4.78,32.34,0.0,93.18,2.57,173.1,2.85,172.1,6.9,744.45,0.79
2023,7,14,16,694.12,0.15,47.87,302.13,39.01,1.14,19.7,1.82,10.76,4.67,30.35,0.0,93.1,2.41,168.0,2.64,166.0,5.88,694.62,0.79
2023,7,14,17,553.88,0.15,55.05,252.45,30.43,0.76,19.78,1.73,10.76,4.64,30.0,0.0,93.05,2.48,164.8,2.7,162.1,3.9,580.55,0.73
2023,7,14,18,397.23,0.15,64.78,178.62,20.27,0.37,19.23,1.97,10.6,4.73,31.64,0.0,93.05,2.95,158.5,3.32,156.0,1.83,412.1,0.71
2023,7,14,19,203.25,0.17,76.06,87.97,8.93,0.08,17.62,3.23,10.42,5.18,38.32,0.0,93.07,3.34,151.4,4.63,150.3,0.4,206.7,0.64
2023,7,14,20,23.42,0.18,87.46,8.92,1.0,0.01,13.43,6.32,9.88,6.41,62.03,0.0,93.11,3.12,147.2,6.82,147.0,0.03,23.48,0.4
2023,7,14,21,0.0,-999.0,90.0,0.0,0.0,0.0,12.13,6.87,9.5,6.65,70.12,0.0,93.18,4.77,139.6,8.22,139.5,0.0,0.0,-999.0
2023,7,14,22,0.0,-999.0,90.0,0.0,0.0,0.0,10.86,7.69,9.27,7.03,80.68,0.0,93.26,5.32,133.6,7.99,133.5,0.0,0.0,-999.0
2023,7,14,23,0.0,-999.0,90.0,0.0,0.0,0.0,9.91,8.14,9.02,7.24,88.58,0.0,93.32,4.83,130.1,7.47,130.2,0.0,0.0,-999.0
2023,7,15,0,0.0,-999.0,90.0,0.0,0.0,0.0,9.31,8.41,8.86,7.37,93.92,0.0,93.36,4.36,128.6,7.11,128.7,0.0,0.0,-999.0
2023,7,15,1,0.0,-999.0,90.0,0.0,0.0,0.0,8.85,8.59,8.72,7.46,98.08,0.0,93.39,3.99,127.9,6.89,128.0,0.0,0.0,-999.0
2023,7,15,2,0.0,-999.0,90.0,0.0,0.0,0.0,8.76,8.69,8.73,7.51,99.34,0.0,93.38,4.1,126.6,6.93,126.6,0.0,0.0,-999.0
2023,7,15,3,0.0,-999.0,90.0,0.0,0.0,0.0,8.88,8.67,8.77,7.51,98.52,0.0,93.37,4.39,124.2,6.83,123.8,0.0,0.0,-999.0
2023,7,15,4,0.0,-999.0,90.0,0.0,0.0,0.0,9.14,8.69,8.92,7.52,96.9,0.0,93.33,4.73,120.1,7.09,119.2,0.0,0.0,-999.0
2023,7,15,5,0.0,-999.0,90.0,0.0,0.0,0.0,8.9,8.64,8.77,7.49,98.04,0.0,93.29,4.3,118.8,6.55,118.4,0.0,0.0,-999.0
2023,7,15,6,0.0,-999.0,90.0,0.0,0.0,0.0,8.86,8.52,8.69,7.43,97.49,0.0,93.26,4.36,117.6,6.28,117.2,0.0,0.0,-999.0
2023,7,15,7,0.0,-999.0,90.0,0.0,0.0,0.0,8.73,8.34,8.54,7.35,97.29,0.0,93.25,4.33,114.0,6.08,113.1,0.0,0.0,-999.0
2023,7,15,8,0.0,-999.0,90.0,0.0,0.0,0.0,8.67,8.12,8.39,7.24,96.26,0.0,93.28,4.39,108.1,6.2,106.9,0.0,0.0,-999.0
2023,7,15,9,0.0,-999.0,90.0,0.0,0.0,0.0,8.17,7.86,8.01,7.1,97.72,0.0,93.33,3.95,101.8,5.93,101.2,0.0,0.0,-999.0
2023,7,15,10,91.45,0.17,82.36,37.4,3.82,0.02,8.93,7.59,8.26,6.97,91.17,0.0,93.38,4.45,94.9,5.58,94.7,0.08,92.12,0.52
2023,7,15,11,294.8,0.16,70.57,127.23,13.84,0.17,11.48,7.19,9.33,6.78,74.82,0.0,93.42,4.45,85.9,5.43,84.9,0.88,296.85,0.67
2023,7,15,12,408.96,0.15,59.89,208.24,22.65,0.49,15.01,6.67,10.84,6.54,57.33,0.0,93.44,3.89,71.6,4.68,69.9,-999.0,465.46,0.62
2023,7,15,13,632.95,0.16,51.19,275.06,34.76,0.9,18.53,5.46,12.0,6.01,42.13,0.0,93.41,3.31,36.1,4.09,33.2,4.55,633.72,0.77
2023,7,15,14,719.92,0.16,45.6,312.27,40.43,1.18,20.77,4.64,12.71,5.68,34.62,0.0,93.32,3.5,3.1,4.29,4.1,6.07,720.22,0.78
2023,7,15,15,750.9,0.14,44.32,326.6,42.89,1.29,22.04,4.3,13.17,5.55,31.26,0.0,93.23,3.7,343.8,4.48,346.2,6.68,750.9,0.8
2023,7,15,16,699.7,0.15,47.72,304.37,39.43,1.11,22.66,3.91,13.28,5.41,29.32,0.0,93.13,3.88,333.2,4.68,336.1,5.68,699.7,0.79
2023,7,15,17,584.22,0.16,54.92,253.97,31.78,0.75,22.74,3.56,13.15,5.28,28.45,0.0,93.05,3.79,328.2,4.64,331.1,3.75,584.22,0.77
2023,7,15,18,414.05,0.16,64.66,179.42,20.82,0.35,22.18,3.39,12.79,5.22,29.1,0.0,93.02,3.38,323.8,4.22,326.7,1.75,414.2,0.73
2023,7,15,19,207.38,0.17,75.96,88.25,9.02,0.08,20.15,7.91,14.03,7.28,45.91,0.0,93.03,1.94,315.2,3.4,315.6,0.38,207.55,0.65
2023,7,15,20,23.85,0.17,87.4,9.03,1.02,0.01,17.26,7.45,12.36,6.96,52.62,0.0,93.06,1.52,286.0,2.28,287.9,0.03,23.88,0.4
2023,7,15,21,0.0,-999.0,90.0,0.0,0.0,0.0,16.38,5.92,11.15,6.23,49.85,0.0,93.11,1.16,232.7,1.61,235.9,0.0,0.0,-999.0
2023,7,15,22,0.0,-999.0,90.0,0.0,0.0,0.0,15.32,5.73,10.52,6.15,52.69,0.0,93.15,1.45,182.8,1.98,184.4,0.0,0.0,-999.0
2023,7,15,23,0.0,-999.0,90.0,0.0,0.0,0.0,13.89,5.91,9.9,6.22,58.46,0.0,93.17,1.75,151.4,2.46,152.1,0.0,0.0,-999.0
2023,7,16,0,0.0,-999.0,90.0,0.0,0.0,0.0,12.64,6.17,9.4,6.34,64.67,0.0,93.19,1.87,125.2,2.69,125.2,0.0,0.0,-999.0
2023,7,16,1,0.0,-999.0,90.0,0.0,0.0,0.0,11.58,6.49,9.04,6.48,70.87,0.0,93.19,1.89,101.9,2.76,101.5,0.0,0.0,-999.0
2023,7,16,2,0.0,-999.0,90.0,0.0,0.0,0.0,10.84,6.77,8.81,6.61,75.92,0.0,93.18,1.94,82.0,2.83,81.1,0.0,0.0,-999.0
2023,7,16,3,0.0,-999.0,90.0,0.0,0.0,0.0,10.28,6.94,8.61,6.68,79.62,0.0,93.16,2.01,66.5,2.95,65.2,0.0,0.0,-999.0
2023,7,16,4,0.0,-999.0,90.0,0.0,0.0,0.0,10.06,6.97,8.51,6.7,81.02,0.0,93.14,2.02,52.4,2.95,50.1,0.0,0.0,-999.0
2023,7,16,5,0.0,-999.0,90.0,0.0,0.0,0.0,10.05,6.94,8.49,6.69,80.94,0.0,93.11,1.97,38.2,2.93,34.6,0.0,0.0,-999.0
2023,7,16,6,0.0,-999.0,90.0,0.0,0.0,0.0,10.05,6.88,8.46,6.67,80.68,0.0,93.09,1.97,25.5,2.96,21.2,0.0,0.0,-999.0
2023,7,16,7,0.0,-999.0,90.0,0.0,0.0,0.0,9.72,6.86,8.29,6.65,82.24,0.0,93.09,2.11,15.4,3.27,13.3,0.0,0.0,-999.0
2023,7,16,8,0.0,-999.0,90.0,0.0,0.0,0.0,8.71,7.08,7.9,6.75,89.38,0.0,93.12,2.47,8.6,3.96,7.4,0.0,0.0,-999.0
2023,7,16,9,0.0,-999.0,90.0,0.0,0.0,0.0,7.66,7.57,7.61,6.97,99.17,0.0,93.18,2.81,3.7,4.73,2.8,0.0,0.0,-999.0
2023,7,16,10,64.25,0.15,82.3,36.5,3.25,0.02,10.43,8.62,9.52,7.5,88.52,0.0,93.22,2.7,2.5,5.2,2.2,0.08,87.9,0.36
2023,7,16,11,228.9,0.14,70.49,125.13,12.29,0.17,14.67,8.7,11.68,7.54,67.39,0.0,93.26,3.28,357.0,3.79,355.3,0.88,286.6,0.52
2023,7,16,12,397.67,0.14,59.79,208.23,22.0,0.48,18.22,6.9,12.56,6.67,47.59,0.0,93.29,2.96,336.7,3.48,334.5,2.4,471.83,0.6
2023,7,16,13,548.75,0.15,51.06,271.4,31.33,0.86,21.23,4.86,13.04,5.77,34.17,0.0,93.29,3.3,324.2,3.88,323.6,4.57,614.28,0.66
2023,7,16,14,550.7,0.15,45.45,308.35,32.49,1.01,23.19,4.37,13.78,5.58,29.31,0.0,93.23,3.54,321.8,4.15,322.1,5.7,696.7,0.6
2023,7,16,15,461.25,0.14,44.16,314.77,28.38,0.91,24.68,3.87,14.27,5.4,25.92,0.0,93.15,3.55,314.5,4.16,315.2,5.12,710.58,0.49
2023,7,16,16,448.1,0.15,47.56,292.42,27.45,0.84,25.51,3.83,14.67,5.38,24.56,0.0,93.09,3.63,301.9,4.27,302.9,4.65,659.08,0.5
2023,7,16,17,349.42,0.15,54.78,241.9,20.82,0.54,25.35,4.18,14.76,5.52,25.43,0.0,93.05,3.97,289.0,4.72,290.7,2.88,544.55,0.46
2023,7,16,18,243.18,0.15,64.54,167.75,14.34,0.28,23.46,5.16,14.31,5.92,30.53,0.0,93.05,4.1,274.1,5.47,274.7,1.42,377.95,0.43
2023,7,16,19,105.07,0.15,75.86,79.15,5.99,0.06,20.41,6.57,13.49,6.53,40.58,0.0,93.12,4.15,252.6,6.45,253.4,0.3,182.02,0.33
2023,7,16,20,15.48,0.15,87.34,8.06,0.86,0.01,17.22,7.11,12.16,6.77,51.4,0.0,93.21,3.89,231.5,5.94,233.1,0.03,19.35,0.25
2023,7,16,21,0.0,-999.0,90.0,0.0,0.0,0.0,15.48,7.99,11.73,7.18,60.91,0.0,93.24,2.81,205.7,4.05,207.5,0.0,0.0,-999.0
2023,7,16,22,0.0,-999.0,90.0,0.0,0.0,0.0,14.34,9.76,12.05,8.1,73.9,0.0,93.23,1.33,167.0,2.72,165.8,0.0,0.0,-999.0
2023,7,16,23,0.0,-999.0,90.0,0.0,0.0,0.0,13.6,9.75,11.67,8.09,77.43,0.0,93.21,1.24,113.7,1.99,115.5,0.0,0.0,-999.0
2023,7,17,0,0.0,-999.0,90.0,0.0,0.0,0.0,13.54,9.13,11.33,7.75,74.49,0.0,93.22,1.26,52.4,1.84,50.1,0.0,0.0,-999.0
2023,7,17,1,0.0,-999.0,90.0,0.0,0.0,0.0,13.93,9.81,11.87,8.12,76.09,0.0,93.23,1.35,13.3,2.22,10.9,0.0,0.0,-999.0
2023,7,17,2,0.0,-999.0,90.0,0.0,0.0,0.0,14.14,10.37,12.26,8.44,78.01,0.0,93.24,1.22,337.4,2.23,333.3,0.0,0.0,-999.0
2023,7,17,3,0.0,-999.0,90.0,0.0,0.0,0.0,14.08,10.11,12.1,8.29,76.93,0.0,93.25,1.1,303.8,2.08,303.6,0.0,0.0,-999.0
2023,7,17,4,0.0,-999.0,90.0,0.0,0.0,0.0,14.02,9.9,11.96,8.17,76.09,0.0,93.21,0.91,289.8,1.81,290.3,0.0,0.0,-999.0
2023,7,17,5,0.0,-999.0,90.0,0.0,0.0,0.0,13.49,9.78,11.64,8.11,78.16,0.0,93.19,1.16,283.9,2.16,284.7,0.0,0.0,-999.0
2023,7,17,6,0.0,-999.0,90.0,0.0,0.0,0.0,13.03,9.8,11.42,8.12,80.63,0.0,93.17,1.42,278.5,2.59,279.3,0.0,0.0,-999.0
